Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,2078,375,2453,None
1,2,2,2620,12,2632,None
1,3,3,3494,142,3636,None
1,4,4,4209,245,4454,None
1,5,5,5383,412,5795,None
2,1,1,3249,632,3881,None
2,2,2,3881,452,4333,None
2,3,3,4333,758,5091,None
2,4,4,5091,278,5369,None
2,5,5,5918,398,6316,None
3,1,1,14,12,26,None
3,2,2,138,876,1014,None
3,3,3,1014,124,1138,None
3,4,4,1138,534,1672,None
3,5,5,1680,765,2445,None
4,1,1,1618,460,2078,None
4,2,2,2078,542,2620,None
4,3,3,2971,523,3494,None
4,4,4,4089,120,4209,None
4,5,5,4884,499,5383,None
5,1,1,26,528,554,None
5,2,2,1014,101,1115,None
5,3,3,1138,789,1927,None
5,4,4,1927,124,2051,None
5,5,5,2445,999,3444,None
6,1,1,2453,796,3249,None
6,2,2,3249,245,3494,None
6,3,3,3636,632,4268,None
6,4,4,4454,375,4829,None
6,5,5,5795,123,5918,None
7,1,1,1086,532,1618,None
7,2,2,1618,230,1848,None
7,3,3,2428,543,2971,None
7,4,4,3193,896,4089,None
7,5,5,4432,452,4884,None
8,1,1,0,14,14,None
8,2,2,14,124,138,None
8,3,3,138,214,352,None
8,4,4,352,543,895,None
8,5,5,895,785,1680,None
9,1,1,3881,257,4138,None
9,2,2,4333,527,4860,None
9,3,3,5091,753,5844,None
9,4,4,5844,210,6054,None
9,5,5,6316,463,6779,None
10,1,1,4138,896,5034,None
10,2,2,5034,896,5930,None
10,3,3,5930,214,6144,None
10,4,4,6144,258,6402,None
10,5,5,6779,259,7038,None
11,1,1,554,532,1086,None
11,2,2,1115,302,1417,None
11,3,3,1927,501,2428,None
11,4,4,2428,765,3193,None
11,5,5,3444,988,4432,None
