Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,1014,375,1389,None
1,2,2,1657,12,1669,None
1,3,3,2450,142,2592,None
1,4,4,2592,245,2837,None
1,5,5,3943,412,4355,None
2,1,1,3506,632,4138,None
2,2,2,4138,452,4590,None
2,3,3,5021,758,5779,None
2,4,4,5779,278,6057,None
2,5,5,6381,398,6779,None
3,1,1,14,12,26,None
3,2,2,138,876,1014,None
3,3,3,1014,124,1138,None
3,4,4,1138,534,1672,None
3,5,5,1680,765,2445,None
4,1,1,554,460,1014,None
4,2,2,1115,542,1657,None
4,3,3,1927,523,2450,None
4,4,4,2450,120,2570,None
4,5,5,3444,499,3943,None
5,1,1,26,528,554,None
5,2,2,1014,101,1115,None
5,3,3,1138,789,1927,None
5,4,4,1927,124,2051,None
5,5,5,2445,999,3444,None
6,1,1,2710,796,3506,None
6,2,2,3506,245,3751,None
6,3,3,4389,632,5021,None
6,4,4,5154,375,5529,None
6,5,5,6258,123,6381,None
7,1,1,1389,532,1921,None
7,2,2,1921,230,2151,None
7,3,3,2592,543,3135,None
7,4,4,3135,896,4031,None
7,5,5,4355,452,4807,None
8,1,1,0,14,14,None
8,2,2,14,124,138,None
8,3,3,138,214,352,None
8,4,4,352,543,895,None
8,5,5,895,785,1680,None
9,1,1,1921,257,2178,None
9,2,2,2178,527,2705,None
9,3,3,3135,753,3888,None
9,4,4,4031,210,4241,None
9,5,5,4807,463,5270,None
10,1,1,4138,896,5034,None
10,2,2,5034,896,5930,None
10,3,3,5930,214,6144,None
10,4,4,6144,258,6402,None
10,5,5,6779,259,7038,None
11,1,1,2178,532,2710,None
11,2,2,2710,302,3012,None
11,3,3,3888,501,4389,None
11,4,4,4389,765,5154,None
11,5,5,5270,988,6258,None
