Job,Operation,Machine,Start,Duration,End,Worker
1,1,1,8,1,9,None
1,2,1,3,1,4,None
1,3,3,2,1,3,None
1,4,10,0,2,2,None
2,1,4,7,1,8,None
2,2,3,5,2,7,None
2,3,10,3,1,4,None
2,4,4,0,1,1,None
3,1,7,9,1,10,None
3,2,9,8,1,9,None
3,3,2,4,2,6,None
3,4,4,1,1,2,None
4,1,5,9,1,10,None
4,2,5,8,1,9,None
4,3,6,4,1,5,None
4,4,10,2,1,3,None
5,1,9,9,1,10,None
5,2,6,7,2,9,None
5,3,4,4,3,7,None
5,4,6,0,2,2,None
6,1,2,6,1,7,None
6,2,1,5,1,6,None
7,1,1,4,1,5,None
7,2,9,0,2,2,None
8,1,7,8,1,9,None
8,2,9,4,2,6,None
8,3,4,2,2,4,None
8,4,5,0,2,2,None
9,1,10,10,1,11,None
9,2,3,8,2,10,None
9,3,7,4,4,8,None
9,4,8,0,4,4,None
10,1,10,9,1,10,None
10,2,1,6,2,8,None
10,3,10,4,1,5,None
10,4,2,2,2,4,None
11,1,7,10,1,11,None
11,2,6,9,1,10,None
11,3,3,3,2,5,None
11,4,7,2,1,3,None
12,1,8,9,2,11,None
12,2,5,4,4,8,None
12,3,9,2,2,4,None
12,4,7,0,2,2,None
13,1,2,9,2,11,None
13,2,10,7,2,9,None
13,3,10,5,2,7,None
13,4,1,0,3,3,None
14,1,1,9,2,11,None
14,2,9,6,2,8,None
14,3,8,4,2,6,None
14,4,5,2,2,4,None
15,1,8,7,2,9,None
15,2,6,5,2,7,None
15,3,6,2,2,4,None
15,4,2,0,2,2,None
