Job,Operation,Machine,Start,Duration,End,Worker
1,1,3,3,3,6,None
1,2,6,6,5,11,None
1,3,1,11,1,12,None
1,4,2,12,6,18,None
1,5,6,18,3,21,None
1,6,2,27,1,28,None
2,1,6,1,1,2,None
2,2,6,2,3,5,None
2,3,5,5,2,7,None
2,4,3,19,3,22,None
2,5,2,24,1,25,None
2,6,2,25,2,27,None
3,1,1,0,1,1,None
3,2,1,1,2,3,None
3,3,3,17,2,19,None
3,4,5,19,2,21,None
3,5,4,24,1,25,None
3,6,5,25,3,28,None
4,1,5,3,2,5,None
4,2,6,5,1,6,None
4,3,2,6,6,12,None
4,4,1,20,1,21,None
4,5,5,21,4,25,None
4,6,4,25,1,26,None
5,1,1,3,2,5,None
5,2,1,5,4,9,None
5,3,4,9,3,12,None
5,4,1,12,4,16,None
5,5,6,21,1,22,None
5,6,3,22,3,25,None
6,1,5,0,3,3,None
6,2,3,6,4,10,None
6,3,5,14,2,16,None
6,4,1,16,2,18,None
6,5,2,18,6,24,None
6,6,6,26,1,27,None
7,1,4,5,1,6,None
7,2,5,12,2,14,None
7,3,1,18,2,20,None
7,4,1,21,3,24,None
7,5,1,24,4,28,None
8,1,3,0,3,3,None
8,2,5,7,2,9,None
8,3,1,9,2,11,None
8,4,6,11,3,14,None
8,5,4,17,5,22,None
8,6,6,27,1,28,None
9,1,2,0,6,6,None
9,2,3,10,4,14,None
9,3,6,14,1,15,None
9,4,6,15,3,18,None
9,5,3,25,3,28,None
10,1,4,6,3,9,None
10,2,5,9,3,12,None
10,3,5,16,3,19,None
10,4,4,22,1,23,None
10,5,6,23,3,26,None
10,6,4,26,2,28,None
